Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Islands;Total matches;683
04/05/2014;13:00 UTC;[Age of Empires II];Top Experts League #3 [Top Experts League/3];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];>;BacT [Vikings] [Vikings] [Vietnam] [Vietnam] [BacT];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
09/04/2014;02:00 UTC;[Age of Empires II];Top Experts League #3 [Top Experts League/3];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Vikings] [Vikings];>;BacT [Vikings] [Vikings] [Vietnam] [Vietnam] [BacT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
07/04/2014;17:00 UTC;[Age of Empires II];Top Experts League #3 [Top Experts League/3];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Vikings] [Vikings];<;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
01/04/2014;18:00 UTC;[Age of Empires II];Top Experts League #3 [Top Experts League/3];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Vikings] [Vikings];<;Lojza [Vikings] [Vikings] [Czechia] [Czechia] [Lojza];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
05/03/2014;18:00 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Teutons] [Teutons];>;Nicov [Teutons] [Teutons] [Argentina] [Argentina] [Nicov];;Teutons;Teutons;Teutons;TRUE;;;;;;Islands;;
05/03/2014;18:00 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;F1Re [F1Re] [Brazil] [Brazil] [Vikings] [Vikings];<;Nicov [Vikings] [Vikings] [Argentina] [Argentina] [Nicov];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
05/03/2014;13:00 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;paladin [Paladin (player)] [China] [China] [Vikings] [Vikings];>;Tammy [Vikings] [Vikings] [Hong Kong] [Hong Kong] [Tammy];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
23/01/2014;02:30 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;BacT [BacT] [Vietnam] [Vietnam] [Vikings] [Vikings];<;F1Re [Vikings] [Vikings] [Brazil] [Brazil] [F1Re];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
19/01/2014;14:00 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;Tammy [Tammy] [Hong Kong] [Hong Kong] [Vikings] [Vikings];>;Nicov [Vikings] [Vikings] [Argentina] [Argentina] [Nicov];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
17/01/2014;07:00 UTC;[Age of Empires II];Veterans of the Clash [Veterans of the Clash];Islands [Islands];1v1;paladin [Paladin (player)] [China] [China] [Vikings] [Vikings];<;slam [Vikings] [Vikings] [Canada] [Canada] [Slam];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
03/01/2014;16:00 UTC;[Age of Empires II];Duel of the Century - JorDan_23 vs TheViper [Duel of the Century - JorDan 23 vs TheViper];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Vikings] [Vikings];>;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];(G6) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
20/11/2013;18:00 UTC;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];<;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
08/11/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;slam [Slam] [Canada] [Canada] [Vikings] [Vikings];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
27/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;FeAge [FeAge] [Brazil] [Brazil] [Vikings] [Vikings];>;moments [Vikings] [Vikings] [China] [China] [Goodboy];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
26/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;_Raiden_ [Hasan] [United States] [United States] [Vikings] [Vikings];<;Tammy [Vikings] [Vikings] [Hong Kong] [Hong Kong] [Tammy];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
24/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;_Just_GoKu_ [GoKu] [Brazil] [Brazil] [Vikings] [Vikings];<;_DauT_ [Vikings] [Vikings] [Serbia] [Serbia] [DauT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
20/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;Edie [Edie] [France] [France] [Aztecs] [Aztecs];<;geoffrey [Vikings] [Vikings] [China] [China] [Geoffrey];;Aztecs;Vikings;Vikings;FALSE;;;;;;Islands;;
18/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;_Chocobo_ [Chocobo] [Japan] [Japan] [Vikings] [Vikings];<;xiaofan [Vikings] [Vikings] [China] [China] [Xiaofan];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
17/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;bacgioibro [Bacgioibro (page does not exist)] [Vietnam] [Vietnam] [Vikings] [Vikings];>;Cloud [Vikings] [Vikings] [Hong Kong] [Hong Kong] [Cloud (Hongkong player) (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;Garyyyyyyy [Gary] [Argentina] [Argentina] [Vikings] [Vikings];<;TheWanderer [Vikings] [Vikings] [Canada] [Canada] [Chris];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
13/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;bacgioibro [Bacgioibro (page does not exist)] [Vietnam] [Vietnam] [Vikings] [Vikings];>;_Air_M_Abu [Vikings] [Vikings] [China] [China] [Air Abu];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
13/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;LoveCheng [LoveCheng] [China] [China] [Vikings] [Vikings];>;No_Re_i_Go_Eat_ [Vikings] [Vikings] [Latvia] [Latvia] [8th wonder];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
13/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;WaRRioR [WaRRioR] [Russia] [Russia] [Vikings] [Vikings];>;Fedex [Vikings] [Vikings] [Argentina] [Argentina] [Fedex];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
12/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;Kymu [Kymu (page does not exist)] [Poland] [Poland] [Huns] [Huns];<;JonSnow_ [Aztecs] [Aztecs] [Israel] [Israel] [JonSlow];;Huns;Aztecs;Aztecs;FALSE;;;;;;Islands;;
12/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;CraZy_Snail [CraZy Snail (page does not exist)] [Spain] [Spain] [Vikings] [Vikings];<;_kyo [Vikings] [Vikings] [Hong Kong] [Hong Kong] [Kyo (Hongkonese player) (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
12/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;Mehow_ [Mehow (page does not exist)] [Brazil] [Brazil] [Vikings] [Vikings];<;FasT_ [Vikings] [Vikings] [Vietnam] [Vietnam] [FasT (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
12/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;ratS [RatS] [Hong Kong] [Hong Kong] [Vikings] [Vikings];<;vivi [Vikings] [Vikings] [China] [China] [Vivi];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
11/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;_Lik3_A_B0SS_ [Kongensgade] [Denmark] [Denmark] [Vikings] [Vikings];<;_Chocobo_ [Vikings] [Vikings] [Japan] [Japan] [Chocobo];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
11/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;_S1esta [Keno] [Mexico] [Mexico] [Huns] [Huns];<;_PBT_Dee [Huns] [Huns] [China] [China] [PBT Dee (page does not exist)];;Huns;Huns;Huns;TRUE;;;;;;Islands;;
10/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;Win_wu_kong [Win wu kong (page does not exist)] [China] [China] [Vikings] [Vikings];<;ACCM [Vikings] [Vikings] [Vietnam] [Vietnam] [ACCM];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
09/10/2013;;[Age of Empires II];Clash of the Titans [Clash of the Titans/2013];Islands [Islands];1v1;LuShan [LuShan (page does not exist)] [China] [China] [Vikings] [Vikings];>;Acerola_ [Vikings] [Vikings] [Brazil] [Brazil] [Acerola (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
18/09/2013;23:59 UTC;[Age of Empires II];Top Experts League #1 [Top Experts League/1];Islands [Islands];1v1;Chris [Chris] [Canada] [Canada] [Vikings] [Vikings];>;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
06/04/2013;13:00 UTC;[Age of Empires II];DauT vs TheViper Bo21 [DauT vs TheViper/1];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Vikings] [Vikings];>;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
22/11/2012;14:00 UTC;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];>;Ming__ [Vikings] [Vikings] [China] [China] [Goodboy];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
18/11/2012;18:00 UTC;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];>;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/11/2012;14:00 UTC;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;Tim_ [Tim] [China] [China] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
12/11/2012;;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;Ming__ [Goodboy] [China] [China] [Vikings] [Vikings];<;Tim_ [Vikings] [Vikings] [China] [China] [Tim];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
23/10/2012;03:00 UTC;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;_IamChris [Chris] [Canada] [Canada] [Vikings] [Vikings];>;Ming__ [Vikings] [Vikings] [China] [China] [Goodboy];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
04/10/2012;17:00 UTC;[Age of Empires II];Grand Masters League [Grand Masters League];Islands [Islands];1v1;FeAge [FeAge] [Brazil] [Brazil] [Vikings] [Vikings];>;JorDan_23 [Vikings] [Vikings] [Germany] [Germany] [JorDan AoE];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
31/03/2012;19:00 UTC;[Age of Empires II];DauT vs JorDan_23 [DauT vs JorDan 23/1];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];>;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/07/2010;22:00 UTC;[Age of Empires II];Age of Kings Heaven Open [Age of Kings Heaven Open];Islands [Islands];1v1;Gary [Gary] [Argentina] [Argentina] [Vikings] [Vikings];<;sletten [Vikings] [Vikings] [Norway] [Norway] [Sletten (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
18/05/2010;23:00 UTC;[Age of Empires II];Age of Kings Heaven Open [Age of Kings Heaven Open];Islands [Islands];1v1;FeAge [FeAge] [Brazil] [Brazil] [Vikings] [Vikings];<;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/05/2010;12:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Vikings] [Vikings];>;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
07/05/2010;13:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Japanese] [Japanese];<;Tim [Japanese] [Japanese] [China] [China] [Tim];;Japanese;Japanese;Japanese;TRUE;;;;;;Islands;;
07/05/2010;13:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Huns] [Huns];>;Tim [Huns] [Huns] [China] [China] [Tim];;Huns;Huns;Huns;TRUE;;;;;;Islands;;
07/05/2010;13:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Vikings] [Vikings];>;Tim [Vikings] [Vikings] [China] [China] [Tim];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
01/05/2010;09:15 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];>;Tim [Vikings] [Vikings] [China] [China] [Tim];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
30/04/2010;21:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Japanese] [Japanese];<;Cain [Japanese] [Japanese] [Brazil] [Brazil] [Cain (page does not exist)];;Japanese;Japanese;Japanese;TRUE;;;;;;Islands;;
30/04/2010;21:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Huns] [Huns];>;Cain [Huns] [Huns] [Brazil] [Brazil] [Cain (page does not exist)];;Huns;Huns;Huns;TRUE;;;;;;Islands;;
30/04/2010;21:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];>;Cain [Vikings] [Vikings] [Brazil] [Brazil] [Cain (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
24/04/2010;16:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Vikings] [Vikings];<;Cain [Vikings] [Vikings] [Brazil] [Brazil] [Cain (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
24/04/2010;14:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];>;Tim [Vikings] [Vikings] [China] [China] [Tim];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
16/04/2010;19:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Vikings] [Vikings];<;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/04/2010;20:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Japanese] [Japanese];<;dogao [Japanese] [Japanese] [Brazil] [Brazil] [Dogao];;Japanese;Japanese;Japanese;TRUE;;;;;;Islands;;
15/04/2010;20:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Huns] [Huns];<;dogao [Huns] [Huns] [Brazil] [Brazil] [Dogao];;Huns;Huns;Huns;TRUE;;;;;;Islands;;
15/04/2010;20:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Vikings] [Vikings];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/04/2010;18:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];<;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
10/04/2010;14:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Mongols] [Mongols];<;Tim [Mongols] [Mongols] [China] [China] [Tim];;Mongols;Mongols;Mongols;TRUE;;;;;;Islands;;
08/04/2010;20:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];<;Cain [Vikings] [Vikings] [Brazil] [Brazil] [Cain (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
01/04/2010;14:30 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];>;BlinG [Vikings] [Vikings] [United Kingdom] [United Kingdom] [BlinG];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
31/03/2010;15:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;JorDan_23 [JorDan AoE] [Germany] [Germany] [Vikings] [Vikings];<;BlinG [Vikings] [Vikings] [United Kingdom] [United Kingdom] [BlinG];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
29/03/2010;09:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Alive [Alive] [Brazil] [Brazil] [Koreans] [Koreans];>;Avril [Koreans] [Koreans] [China] [China] [Avril (page does not exist)];;Koreans;Koreans;Koreans;TRUE;;;;;;Islands;;
28/03/2010;09:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;31 [Saymyname] [Vietnam] [Vietnam] [Huns] [Huns];<;Alive [Huns] [Huns] [Brazil] [Brazil] [Alive];;Huns;Huns;Huns;TRUE;;;;;;Islands;;
25/03/2010;16:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Ringkvist [2scareD] [Sweden] [Sweden] [Vikings] [Vikings];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
24/03/2010;13:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Vikings] [Vikings];>;Avril [Vikings] [Vikings] [China] [China] [Avril (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
23/03/2010;11:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Tammy [Tammy] [Hong Kong] [Hong Kong] [Vikings] [Vikings];<;RiuT [Vikings] [Vikings] [Brazil] [Brazil] [RiuT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
20/03/2010;21:30 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Avril [Avril (page does not exist)] [China] [China] [Vikings] [Vikings];>;WraTh [Vikings] [Vikings] [Brazil] [Brazil] [WraTh (Brazilian player)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/03/2010;16:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Vikings] [Vikings];<;DauT [Vikings] [Vikings] [Serbia] [Serbia] [DauT];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/03/2010;14:30 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Andrew [Andrew (Hungarian player)] [Hungary] [Hungary] [Vikings] [Vikings];<;BlinG [Vikings] [Vikings] [United Kingdom] [United Kingdom] [BlinG];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
11/03/2010;16:00 UTC;[Age of Empires II];The Brain Champion Cup #3 [The Brain Champion Cup/3];Islands [Islands];1v1;Cyclops [Cyclops] [Turkey] [Turkey] [Vikings] [Vikings];>;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/03/2010;14:00 UTC;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;cloud [Cloud (Hongkong player) (page does not exist)] [Hong Kong] [Hong Kong] [Vikings] [Vikings];>;Tim [Vikings] [Vikings] [China] [China] [Tim];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/03/2010;09:00 UTC;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;DreaIVIS [DreaIVIS] [Finland] [Finland] [Vikings] [Vikings];>;Drago [Vikings] [Vikings] [Drago (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
01/03/2010;;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;Capoch [Capoch] [Argentina] [Argentina] [Aztecs] [Aztecs];<;Tim [Aztecs] [Aztecs] [China] [China] [Tim];;Aztecs;Aztecs;Aztecs;TRUE;;;;;;Islands;;
28/02/2010;17:00 UTC;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;Funebre [Funito] [Argentina] [Argentina] [Chinese] [Chinese];<;Andrew [Chinese] [Chinese] [Hungary] [Hungary] [Andrew (Hungarian player)];;Chinese;Chinese;Chinese;TRUE;;;;;;Islands;;
27/02/2010;08:00 UTC;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;RiuT [RiuT] [Brazil] [Brazil] [Vikings] [Vikings];>;Tammy [Vikings] [Vikings] [Hong Kong] [Hong Kong] [Tammy];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
25/02/2010;17:45 UTC;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;All [All (page does not exist)] [Vietnam] [Vietnam] [Vikings] [Vikings];<;Avril [Vikings] [Vikings] [China] [China] [Avril (page does not exist)];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
23/02/2010;;[Age of Empires II];The Brain Champion Cup #3: Qualifier [The Brain Champion Cup/3/Qualifier];Islands [Islands];1v1;Cain [Cain (page does not exist)] [Brazil] [Brazil] [Vikings] [Vikings];>;Chris [Vikings] [Vikings] [Canada] [Canada] [Chris];;Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
