Mapa;Mi_Civ;Civ_Rival;Partidas;Victorias;Win_Rate
Arena;bohemians;goths;240;164;0,6833333333333333
Arena;bohemians;gurjaras;266;157;0,5902255639097744
Arena;bohemians;hindustanis;404;223;0,551980198019802
Arena;bohemians;huns;200;135;0,675
Arena;bohemians;incas;188;114;0,6063829787234043
Arena;bohemians;italians;646;295;0,456656346749226
Arena;bohemians;japanese;248;173;0,6975806451612904
Arena;bohemians;jurchens;73;44;0,6027397260273972
Arena;bohemians;khitans;118;75;0,635593220338983
Arena;bohemians;khmer;908;541;0,5958149779735683
Arena;bohemians;koreans;371;221;0,5956873315363881
Arena;bohemians;lithuanians;379;235;0,6200527704485488
Arena;bohemians;magyars;254;171;0,6732283464566929
Arena;bohemians;malay;885;394;0,44519774011299434
Arena;bohemians;malians;368;218;0,592391304347826
Arena;bohemians;mayans;169;115;0,6804733727810651
Arena;bohemians;mongols;785;444;0,5656050955414013
Arena;bohemians;persians;301;188;0,6245847176079734
Arena;bohemians;poles;1034;490;0,4738878143133462
Arena;bohemians;portuguese;755;416;0,5509933774834437
Arena;bohemians;romans;236;132;0,559322033898305
Arena;bohemians;saracens;375;219;0,584
Arena;bohemians;shu;100;48;0,48
Arena;bohemians;sicilians;269;151;0,5613382899628253
Arena;bohemians;slavs;252;154;0,6111111111111112
Arena;bohemians;spanish;1101;603;0,547683923705722
Arena;bohemians;tatars;129;89;0,689922480620155
Arena;bohemians;teutons;1276;678;0,5313479623824452
Arena;bohemians;turks;1684;764;0,45368171021377673
Arena;bohemians;vietnamese;347;213;0,6138328530259366
Arena;bohemians;vikings;243;125;0,51440329218107
Arena;bohemians;wei;211;115;0,5450236966824644
Arena;bohemians;wu;108;70;0,6481481481481481
Arena;britons;armenians;177;84;0,4745762711864407
Arena;britons;aztecs;207;116;0,5603864734299517
Arena;britons;bengalis;254;111;0,43700787401574803
Arena;britons;berbers;130;64;0,49230769230769234
Arena;britons;bohemians;660;307;0,46515151515151515
Arena;britons;britons;552;276;0,5
Arena;britons;bulgarians;186;101;0,543010752688172
Arena;britons;burgundians;575;285;0,4956521739130435
Arena;britons;burmese;190;105;0,5526315789473685
Arena;britons;byzantines;203;121;0,5960591133004927
Arena;britons;celts;174;87;0,5
Arena;britons;chinese;110;61;0,5545454545454546
Arena;britons;cumans;447;169;0,378076062639821
Arena;britons;dravidians;130;70;0,5384615384615384
Arena;britons;ethiopians;190;96;0,5052631578947369
Arena;britons;franks;154;77;0,5
Arena;britons;georgians;104;56;0,5384615384615384
Arena;britons;goths;128;57;0,4453125
Arena;britons;gurjaras;151;75;0,4966887417218543
Arena;britons;hindustanis;208;89;0,42788461538461536
Arena;britons;huns;114;56;0,49122807017543857
Arena;britons;incas;119;57;0,4789915966386555
Arena;britons;italians;309;172;0,5566343042071198
Arena;britons;japanese;148;91;0,6148648648648649
Arena;britons;jurchens;44;26;0,5909090909090909
Arena;britons;khitans;50;25;0,5
Arena;britons;khmer;398;177;0,44472361809045224
Arena;britons;koreans;181;88;0,4861878453038674
Arena;britons;lithuanians;208;123;0,5913461538461539
Arena;britons;magyars;136;78;0,5735294117647058
Arena;britons;malay;363;169;0,465564738292011
Arena;britons;malians;200;103;0,515
Arena;britons;mayans;108;56;0,5185185185185185
Arena;britons;mongols;308;177;0,5746753246753247
Arena;britons;persians;199;126;0,6331658291457286
Arena;britons;poles;474;201;0,4240506329113924
Arena;britons;portuguese;345;203;0,5884057971014492
Arena;britons;romans;105;55;0,5238095238095238
Arena;britons;saracens;225;134;0,5955555555555555
Arena;britons;shu;55;31;0,5636363636363636
Arena;britons;sicilians;180;97;0,5388888888888889
Arena;britons;slavs;171;91;0,5321637426900585
Arena;britons;spanish;492;264;0,5365853658536586
Arena;britons;tatars;96;52;0,5416666666666666
Arena;britons;teutons;572;279;0,48776223776223776
Arena;britons;turks;676;379;0,5606508875739645
Arena;britons;vietnamese;190;98;0,5157894736842106
Arena;britons;vikings;141;84;0,5957446808510638
Arena;britons;wei;95;49;0,5157894736842106
Arena;britons;wu;48;23;0,4791666666666667
Arena;bulgarians;armenians;131;54;0,4122137404580153
Arena;bulgarians;aztecs;137;74;0,5401459854014599
Arena;bulgarians;bengalis;143;58;0,40559440559440557
Arena;bulgarians;berbers;99;54;0,5454545454545454
Arena;bulgarians;bohemians;311;144;0,4630225080385852
Arena;bulgarians;britons;186;85;0,45698924731182794
Arena;bulgarians;bulgarians;194;97;0,5
Arena;bulgarians;burgundians;259;130;0,5019305019305019
Arena;bulgarians;burmese;120;52;0,43333333333333335
Arena;bulgarians;byzantines;132;69;0,5227272727272727
Arena;bulgarians;celts;121;60;0,49586776859504134
Arena;bulgarians;chinese;120;55;0,4583333333333333
Arena;bulgarians;cumans;209;116;0,5550239234449761
Arena;bulgarians;dravidians;97;48;0,4948453608247423
Arena;bulgarians;ethiopians;146;60;0,410958904109589
Arena;bulgarians;franks;119;57;0,4789915966386555
Arena;bulgarians;georgians;62;33;0,532258064516129
Arena;bulgarians;goths;91;52;0,5714285714285714
Arena;bulgarians;gurjaras;115;55;0,4782608695652174
Arena;bulgarians;hindustanis;145;69;0,47586206896551725
Arena;bulgarians;huns;89;49;0,550561797752809
Arena;bulgarians;incas;88;43;0,48863636363636365
Arena;bulgarians;italians;187;84;0,44919786096256686
Arena;bulgarians;japanese;103;45;0,4368932038834951
Arena;bulgarians;jurchens;17;9;0,5294117647058824
Arena;bulgarians;khitans;29;14;0,4827586206896552
Arena;bulgarians;khmer;207;96;0,463768115942029
Arena;bulgarians;koreans;114;53;0,4649122807017544
Arena;bulgarians;lithuanians;141;82;0,5815602836879432
Arena;bulgarians;magyars;98;51;0,5204081632653061
Arena;bulgarians;malay;201;76;0,3781094527363184
Arena;bulgarians;malians;146;64;0,4383561643835616
Arena;bulgarians;mayans;96;61;0,6354166666666666
Arena;bulgarians;mongols;187;71;0,37967914438502676
Arena;bulgarians;persians;94;45;0,4787234042553192
Arena;bulgarians;poles;224;110;0,49107142857142855
Arena;bulgarians;portuguese;166;83;0,5
Arena;bulgarians;romans;83;36;0,43373493975903615
Arena;bulgarians;saracens;142;58;0,4084507042253521
Arena;bulgarians;shu;35;14;0,4
Arena;bulgarians;sicilians;116;71;0,6120689655172413
Arena;bulgarians;slavs;123;57;0,4634146341463415
Arena;bulgarians;spanish;261;110;0,421455938697318
Arena;bulgarians;tatars;72;37;0,5138888888888888
Arena;bulgarians;teutons;259;114;0,44015444015444016
Arena;bulgarians;turks;313;158;0,5047923322683706
Arena;bulgarians;vietnamese;115;56;0,48695652173913045
Arena;bulgarians;vikings;111;58;0,5225225225225225
Arena;bulgarians;wei;55;25;0,45454545454545453
Arena;bulgarians;wu;34;19;0,5588235294117647
Arena;burgundians;armenians;436;207;0,47477064220183485
Arena;burgundians;aztecs;355;186;0,523943661971831
Arena;burgundians;bengalis;442;228;0,5158371040723982
Arena;burgundians;berbers;156;87;0,5576923076923077
Arena;burgundians;bohemians;1371;693;0,5054704595185996
Arena;burgundians;britons;575;290;0,5043478260869565
Arena;burgundians;bulgarians;259;129;0,4980694980694981
Arena;burgundians;burgundians;1932;966;0,5
Arena;burgundians;burmese;344;145;0,42151162790697677
Arena;burgundians;byzantines;312;192;0,6153846153846154
Arena;burgundians;celts;304;169;0,555921052631579
Arena;burgundians;chinese;189;98;0,5185185185185185
Arena;burgundians;cumans;927;409;0,4412081984897519
Arena;burgundians;dravidians;172;102;0,5930232558139535
Arena;burgundians;ethiopians;318;172;0,5408805031446541
Arena;burgundians;franks;231;146;0,6320346320346321
Arena;burgundians;georgians;156;103;0,6602564102564102
Arena;burgundians;goths;183;128;0,6994535519125683
Arena;burgundians;gurjaras;213;115;0,539906103286385
Arena;burgundians;hindustanis;357;205;0,5742296918767507
Arena;burgundians;huns;183;113;0,6174863387978142
Arena;burgundians;incas;148;88;0,5945945945945946
Arena;burgundians;italians;594;296;0,4983164983164983
Arena;burgundians;japanese;265;155;0,5849056603773585
Arena;burgundians;jurchens;64;42;0,65625
Arena;burgundians;khitans;90;50;0,5555555555555556
Arena;burgundians;khmer;785;463;0,5898089171974522
Arena;burgundians;koreans;334;173;0,5179640718562875
Arena;burgundians;lithuanians;318;202;0,6352201257861635
Arena;burgundians;magyars;250;153;0,612
Arena;burgundians;malay;807;366;0,45353159851301117
Arena;burgundians;malians;349;187;0,5358166189111748
Arena;burgundians;mayans;151;93;0,6158940397350994
Arena;burgundians;mongols;673;370;0,549777117384844
Arena;burgundians;persians;291;190;0,6529209621993127
Arena;burgundians;poles;930;462;0,4967741935483871
Arena;burgundians;portuguese;689;398;0,5776487663280117
Arena;burgundians;romans;216;107;0,49537037037037035
Arena;burgundians;saracens;323;157;0,48606811145510836
Arena;burgundians;shu;111;64;0,5765765765765766
Arena;burgundians;sicilians;267;172;0,6441947565543071
Arena;burgundians;slavs;261;158;0,6053639846743295
Arena;burgundians;spanish;1066;429;0,4024390243902439
Arena;burgundians;tatars;131;86;0,6564885496183206
Arena;burgundians;teutons;1216;537;0,44161184210526316
Arena;burgundians;turks;1479;696;0,47058823529411764
Arena;burgundians;vietnamese;315;189;0,6
Arena;burgundians;vikings;204;125;0,6127450980392157
Arena;burgundians;wei;197;118;0,5989847715736041
Arena;burgundians;wu;102;58;0,5686274509803921
Arena;burmese;armenians;154;70;0,45454545454545453
Arena;burmese;aztecs;165;89;0,5393939393939394
Arena;burmese;bengalis;166;79;0,4759036144578313
Arena;burmese;berbers;124;67;0,5403225806451613
Arena;burmese;bohemians;426;220;0,5164319248826291
Arena;burmese;britons;190;85;0,4473684210526316
Arena;burmese;bulgarians;120;68;0,5666666666666667
Arena;burmese;burgundians;344;199;0,5784883720930233
Arena;burmese;burmese;244;122;0,5
Arena;burmese;byzantines;133;65;0,48872180451127817
Arena;burmese;celts;150;76;0,5066666666666667
Arena;burmese;chinese;103;46;0,44660194174757284
Arena;burmese;cumans;286;147;0,513986013986014
Arena;burmese;dravidians;89;52;0,5842696629213483
Arena;burmese;ethiopians;129;64;0,49612403100775193
Arena;burmese;franks;126;70;0,5555555555555556
Arena;burmese;georgians;85;51;0,6
Arena;burmese;goths;119;77;0,6470588235294118
Arena;burmese;gurjaras;103;65;0,6310679611650486
Arena;burmese;hindustanis;126;72;0,5714285714285714
Arena;burmese;huns;94;50;0,5319148936170213
Arena;burmese;incas;96;43;0,4479166666666667
Arena;burmese;italians;202;107;0,5297029702970297
Arena;burmese;japanese;91;51;0,5604395604395604
Arena;burmese;jurchens;18;13;0,7222222222222222
Arena;burmese;khitans;30;17;0,5666666666666667
Arena;burmese;khmer;254;140;0,5511811023622047
Arena;burmese;koreans;138;80;0,5797101449275363
Arena;burmese;lithuanians;159;99;0,6226415094339622
Arena;burmese;magyars;108;73;0,6759259259259259
Arena;burmese;malay;228;95;0,4166666666666667
Arena;burmese;malians;146;64;0,4383561643835616
Arena;burmese;mayans;122;65;0,5327868852459017
Arena;burmese;mongols;254;136;0,5354330708661418
Arena;burmese;persians;113;72;0,6371681415929203
Arena;burmese;poles;292;151;0,5171232876712328
Arena;burmese;portuguese;217;134;0,6175115207373272
Arena;burmese;romans;71;32;0,4507042253521127
Arena;burmese;saracens;127;65;0,5118110236220472
Arena;burmese;shu;44;24;0,5454545454545454
Arena;burmese;sicilians;119;71;0,5966386554621849
Arena;burmese;slavs;117;60;0,5128205128205128
Arena;burmese;spanish;346;170;0,4913294797687861
Arena;burmese;tatars;86;56;0,6511627906976745
Arena;burmese;teutons;402;192;0,47761194029850745
Arena;burmese;turks;426;207;0,4859154929577465
Arena;burmese;vietnamese;156;90;0,5769230769230769
Arena;burmese;vikings;118;48;0,4067796610169492
Arena;burmese;wei;69;38;0,5507246376811594
Arena;burmese;wu;34;20;0,5882352941176471
Arena;byzantines;armenians;131;61;0,46564885496183206
Arena;byzantines;aztecs;144;60;0,4166666666666667
Arena;byzantines;bengalis;191;72;0,3769633507853403
Arena;byzantines;berbers;107;68;0,6355140186915887
Arena;byzantines;bohemians;338;125;0,3698224852071006
Arena;byzantines;britons;203;82;0,4039408866995074
Arena;byzantines;bulgarians;132;63;0,4772727272727273
Arena;byzantines;burgundians;312;120;0,38461538461538464
Arena;byzantines;burmese;133;68;0,5112781954887218
Arena;byzantines;byzantines;202;101;0,5
Arena;byzantines;celts;132;59;0,44696969696969696
Arena;byzantines;chinese;107;56;0,5233644859813084
Arena;byzantines;cumans;269;113;0,4200743494423792
Arena;byzantines;dravidians;86;42;0,4883720930232558
Arena;byzantines;ethiopians;165;82;0,49696969696969695
Arena;byzantines;franks;108;58;0,5370370370370371
Arena;byzantines;georgians;67;38;0,5671641791044776
Arena;byzantines;goths;102;59;0,5784313725490197
Arena;byzantines;gurjaras;118;59;0,5
Arena;byzantines;hindustanis;138;54;0,391304347826087
Arena;byzantines;huns;97;56;0,5773195876288659
Arena;byzantines;incas;85;59;0,6941176470588235
Arena;byzantines;italians;191;90;0,4712041884816754
Arena;byzantines;japanese;106;59;0,5566037735849056
Arena;byzantines;jurchens;18;8;0,4444444444444444
Arena;byzantines;khitans;19;10;0,5263157894736842
Arena;byzantines;khmer;238;114;0,4789915966386555
Arena;byzantines;koreans;142;68;0,4788732394366197
Arena;byzantines;lithuanians;146;80;0,547945205479452
Arena;byzantines;magyars;92;48;0,5217391304347826
Arena;byzantines;malay;230;90;0,391304347826087
Arena;byzantines;malians;170;89;0,5235294117647059
Arena;byzantines;mayans;110;63;0,5727272727272728
Arena;byzantines;mongols;209;110;0,5263157894736842
Arena;byzantines;persians;121;64;0,5289256198347108
Arena;byzantines;poles;312;108;0,34615384615384615
Arena;byzantines;portuguese;245;109;0,4448979591836735
Arena;byzantines;romans;81;34;0,41975308641975306
Arena;byzantines;saracens;146;74;0,5068493150684932
Arena;byzantines;shu;47;17;0,3617021276595745
Arena;byzantines;sicilians;131;66;0,5038167938931297
Arena;byzantines;slavs;122;58;0,47540983606557374
Arena;byzantines;spanish;326;148;0,4539877300613497
Arena;byzantines;tatars;90;57;0,6333333333333333
Arena;byzantines;teutons;365;145;0,3972602739726027
Arena;byzantines;turks;431;159;0,3689095127610209
Arena;byzantines;vietnamese;128;55;0,4296875
Arena;byzantines;vikings;115;63;0,5478260869565217
Arena;byzantines;wei;49;28;0,5714285714285714
Arena;byzantines;wu;30;20;0,6666666666666666
Arena;celts;armenians;123;59;0,4796747967479675
Arena;celts;aztecs;116;56;0,4827586206896552
Arena;celts;bengalis;156;69;0,4423076923076923
Arena;celts;berbers;100;69;0,69
Arena;celts;bohemians;325;152;0,4676923076923077
Arena;celts;britons;174;87;0,5
Arena;celts;bulgarians;121;61;0,5041322314049587
Arena;celts;burgundians;304;135;0,4440789473684211
Arena;celts;burmese;150;74;0,49333333333333335
Arena;celts;byzantines;132;73;0,553030303030303
Arena;celts;celts;258;129;0,5
Arena;celts;chinese;108;71;0,6574074074074074
Arena;celts;cumans;252;127;0,503968253968254
Arena;celts;dravidians;105;55;0,5238095238095238
Arena;celts;ethiopians;122;55;0,45081967213114754
Arena;celts;franks;101;47;0,46534653465346537
Arena;celts;georgians;74;48;0,6486486486486487
Arena;celts;goths;119;75;0,6302521008403361
Arena;celts;gurjaras;99;56;0,5656565656565656
Arena;celts;hindustanis;139;75;0,539568345323741
Arena;celts;huns;91;70;0,7692307692307693
Arena;celts;incas;91;60;0,6593406593406593
Arena;celts;italians;183;101;0,5519125683060109
Arena;celts;japanese;113;59;0,5221238938053098
Arena;celts;jurchens;14;11;0,7857142857142857
Arena;celts;khitans;24;5;0,20833333333333334
Arena;celts;khmer;249;137;0,5502008032128514
Arena;celts;koreans;130;78;0,6
Arena;celts;lithuanians;149;83;0,5570469798657718
Arena;celts;magyars;109;74;0,6788990825688074
Arena;celts;malay;226;102;0,45132743362831856
Arena;celts;malians;150;60;0,4
Arena;celts;mayans;84;62;0,7380952380952381
Arena;celts;mongols;230;114;0,4956521739130435
Arena;celts;persians;119;60;0,5042016806722689
Arena;celts;poles;261;130;0,49808429118773945
Arena;celts;portuguese;216;104;0,48148148148148145
Arena;celts;romans;69;31;0,4492753623188406
Arena;celts;saracens;137;74;0,5401459854014599
Arena;celts;shu;43;28;0,6511627906976745
Arena;celts;sicilians;123;66;0,5365853658536586
Arena;celts;slavs;102;48;0,47058823529411764
Arena;celts;spanish;262;109;0,41603053435114506
Arena;celts;tatars;73;54;0,7397260273972602
Arena;celts;teutons;264;125;0,4734848484848485
Arena;celts;turks;374;179;0,4786096256684492
Arena;celts;vietnamese;110;68;0,6181818181818182
Arena;celts;vikings;134;66;0,4925373134328358
Arena;celts;wei;35;19;0,5428571428571428
Arena;celts;wu;46;29;0,6304347826086957
Arena;chinese;armenians;89;43;0,48314606741573035
Arena;chinese;aztecs;102;57;0,5588235294117647
Arena;chinese;bengalis;118;48;0,4067796610169492
Arena;chinese;berbers;88;52;0,5909090909090909
Arena;chinese;bohemians;205;81;0,3951219512195122
Arena;chinese;britons;110;49;0,44545454545454544
Arena;chinese;bulgarians;120;65;0,5416666666666666
Arena;chinese;burgundians;189;91;0,48148148148148145
Arena;chinese;burmese;103;57;0,5533980582524272
Arena;chinese;byzantines;107;51;0,4766355140186916
Arena;chinese;celts;108;37;0,3425925925925926
Arena;chinese;chinese;70;35;0,5
Arena;chinese;cumans;163;81;0,49693251533742333
Arena;chinese;dravidians;74;33;0,44594594594594594
Arena;chinese;ethiopians;111;45;0,40540540540540543
Arena;chinese;franks;105;50;0,47619047619047616
Arena;chinese;georgians;51;31;0,6078431372549019
Arena;chinese;goths;102;57;0,5588235294117647
Arena;chinese;gurjaras;78;43;0,5512820512820513
Arena;chinese;hindustanis;87;38;0,4367816091954023
Arena;chinese;huns;77;44;0,5714285714285714
Arena;chinese;incas;91;53;0,5824175824175825
Arena;chinese;italians;145;68;0,4689655172413793
Arena;chinese;japanese;83;44;0,5301204819277109
Arena;chinese;jurchens;10;6;0,6
Arena;chinese;khitans;22;9;0,4090909090909091
Arena;chinese;khmer;144;64;0,4444444444444444
Arena;chinese;koreans;100;54;0,54
Arena;chinese;lithuanians;91;51;0,5604395604395604
Arena;chinese;magyars;92;52;0,5652173913043478
Arena;chinese;malay;147;59;0,4013605442176871
Arena;chinese;malians;110;61;0,5545454545454546
Arena;chinese;mayans;79;42;0,5316455696202531
Arena;chinese;mongols;118;55;0,4661016949152542
Arena;chinese;persians;84;45;0,5357142857142857
Arena;chinese;poles;167;68;0,40718562874251496
Arena;chinese;portuguese;133;66;0,49624060150375937
Arena;chinese;romans;62;25;0,4032258064516129
Arena;chinese;saracens;96;48;0,5
Arena;chinese;shu;33;14;0,42424242424242425
Arena;chinese;sicilians;86;43;0,5
Arena;chinese;slavs;86;28;0,32558139534883723
Arena;chinese;spanish;177;82;0,4632768361581921
Arena;chinese;tatars;69;46;0,6666666666666666
Arena;chinese;teutons;197;93;0,4720812182741117
Arena;chinese;turks;228;96;0,42105263157894735
Arena;chinese;vietnamese;92;47;0,5108695652173914
Arena;chinese;vikings;92;37;0,40217391304347827
Arena;chinese;wei;47;18;0,3829787234042553
Arena;chinese;wu;25;13;0,52
Arena;cumans;armenians;304;165;0,5427631578947368
Arena;cumans;aztecs;298;172;0,5771812080536913
Arena;cumans;bengalis;347;167;0,4812680115273775
Arena;cumans;berbers;170;111;0,6529411764705882
Arena;cumans;bohemians;1004;511;0,5089641434262948
Arena;cumans;britons;447;278;0,6219239373601789
Arena;cumans;bulgarians;209;93;0,4449760765550239
Arena;cumans;burgundians;927;518;0,5587918015102481
