Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;492
04/12/2025;20:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;deaKer [DeaKer] [Argentina] [Argentina] [Portuguese] [Portuguese];<;Kingstone [Gurjaras] [Gurjaras] [Mexico] [Mexico] [KingstoNe];(G1) [Watch VOD] [Watch VOD];Portuguese;Gurjaras;Gurjaras;FALSE;;;;;;;;
04/12/2025;19:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JackK [JackK] [Poland] [Poland] [Georgians] [Georgians];<;ACCM [Jurchens] [Jurchens] [Vietnam] [Vietnam] [ACCM];(G3) [Watch VOD] [Watch VOD];Georgians;Jurchens;Jurchens;FALSE;;;;;;;;
04/12/2025;19:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JackK [JackK] [Poland] [Poland] [Italians] [Italians];<;ACCM [Byzantines] [Byzantines] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Italians;Byzantines;Byzantines;FALSE;;;;;;;;
04/12/2025;19:25 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;JackK [JackK] [Poland] [Poland] [Malians] [Malians];<;ACCM [Inca] [Inca] [Vietnam] [Vietnam] [ACCM];(G1) [Watch VOD] [Watch VOD];Malians;Inca;Inca;FALSE;;;;;;;;
04/12/2025;18:30 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;m0re [M0re] [Spain] [Spain] [Romans] [Romans];<;TaToH [Wei] [Wei] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Romans;Wei;Wei;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Terz [Terz] [Germany] [Germany] [Persians] [Persians];<;Dark [Vietnamese] [Vietnamese] [Russia] [Russia] [Dark];(G3) [Watch VOD] [Watch VOD];Persians;Vietnamese;Vietnamese;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Sobek [Sobek] [Chile] [Chile] [Chinese] [Chinese];<;Nicov [Koreans] [Koreans] [Argentina] [Argentina] [Nicov];(G3) [Watch VOD] [Watch VOD];Chinese;Koreans;Koreans;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Sobek [Sobek] [Chile] [Chile] [Georgians] [Georgians];<;Nicov [Portuguese] [Portuguese] [Argentina] [Argentina] [Nicov];(G2) [Watch VOD] [Watch VOD];Georgians;Portuguese;Portuguese;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Terz [Terz] [Germany] [Germany] [Gurjaras] [Gurjaras];<;Dark [Lithuanians] [Lithuanians] [Russia] [Russia] [Dark];(G2) [Watch VOD] [Watch VOD];Gurjaras;Lithuanians;Lithuanians;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Terz [Terz] [Germany] [Germany] [Vikings] [Vikings];<;Dark [Maya] [Maya] [Russia] [Russia] [Dark];(G1) [Watch VOD] [Watch VOD];Vikings;Maya;Maya;FALSE;;;;;;;;
04/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Sobek [Sobek] [Chile] [Chile] [Inca] [Inca];<;Nicov [Saracens] [Saracens] [Argentina] [Argentina] [Nicov];(G1) [Watch VOD] [Watch VOD];Inca;Saracens;Saracens;FALSE;;;;;;;;
04/12/2025;17:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ozone [Ozone] [Colombia] [Colombia] [Khmer] [Khmer];<;MbL [Magyars] [Magyars] [Norway] [Norway] [MbL];[Watch VOD] [Watch VOD];Khmer;Magyars;Magyars;FALSE;;;;;;;;
04/12/2025;17:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ozone [Ozone] [Colombia] [Colombia] [Romans] [Romans];<;MbL [Hindustanis] [Hindustanis] [Norway] [Norway] [MbL];[Watch VOD] [Watch VOD];Romans;Hindustanis;Hindustanis;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;GoKu [GoKu] [Brazil] [Brazil] [Italians] [Italians];<;Ciskhan [Shu] [Shu] [France] [France] [Ciskhan];(G4) [Watch VOD] [Watch VOD];Italians;Shu;Shu;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Gabi [Gabi] [Brazil] [Brazil] [Georgians] [Georgians];<;TaToH [Vikings] [Vikings] [Spain] [Spain] [TaToH];(G4) [Watch VOD] [Watch VOD];Georgians;Vikings;Vikings;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Gabi [Gabi] [Brazil] [Brazil] [Portuguese] [Portuguese];<;TaToH [Teutons] [Teutons] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Portuguese;Teutons;Teutons;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;GoKu [GoKu] [Brazil] [Brazil] [Khmer] [Khmer];<;Ciskhan [Gurjaras] [Gurjaras] [France] [France] [Ciskhan];(G3) [Watch VOD] [Watch VOD];Khmer;Gurjaras;Gurjaras;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Dr.Kozmonot [Dr.Kozmonot] [Turkey] [Turkey] [Japanese] [Japanese];<;Sebastian [Byzantines] [Byzantines] [Uruguay] [Uruguay] [Sebastian];(G3) [Watch VOD] [Watch VOD];Japanese;Byzantines;Byzantines;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Dr.Kozmonot [Dr.Kozmonot] [Turkey] [Turkey] [Italians] [Italians];<;Sebastian [Maya] [Maya] [Uruguay] [Uruguay] [Sebastian];(G2) [Watch VOD] [Watch VOD];Italians;Maya;Maya;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;GoKu [GoKu] [Brazil] [Brazil] [Maya] [Maya];<;Ciskhan [Huns] [Huns] [France] [France] [Ciskhan];(G2) [Watch VOD] [Watch VOD];Maya;Huns;Huns;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Gabi [Gabi] [Brazil] [Brazil] [Vietnamese] [Vietnamese];<;TaToH [Slavs] [Slavs] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Vietnamese;Slavs;Slavs;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;GoKu [GoKu] [Brazil] [Brazil] [Portuguese] [Portuguese];>;Ciskhan [Japanese] [Japanese] [France] [France] [Ciskhan];(G1) [Watch VOD] [Watch VOD];Portuguese;Japanese;Portuguese;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Gabi [Gabi] [Brazil] [Brazil] [Hindustanis] [Hindustanis];>;TaToH [Armenians] [Armenians] [Spain] [Spain] [TaToH];(G1) [Watch VOD] [Watch VOD];Hindustanis;Armenians;Hindustanis;FALSE;;;;;;;;
04/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Dr.Kozmonot [Dr.Kozmonot] [Turkey] [Turkey] [Franks] [Franks];<;Sebastian [Gurjaras] [Gurjaras] [Uruguay] [Uruguay] [Sebastian];(G1) [Watch VOD] [Watch VOD];Franks;Gurjaras;Gurjaras;FALSE;;;;;;;;
03/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;wide [Wide] [Russia] [Russia] [Malians] [Malians];<;classicpro [Inca] [Inca] [Ukraine] [Ukraine] [Classicpro];(G3) [Watch VOD] [Watch VOD];Malians;Inca;Inca;FALSE;;;;;;;;
03/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;wide [Wide] [Russia] [Russia] [Persians] [Persians];<;classicpro [Khmer] [Khmer] [Ukraine] [Ukraine] [Classicpro];(G2) [Watch VOD] [Watch VOD];Persians;Khmer;Khmer;FALSE;;;;;;;;
03/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;wide [Wide] [Russia] [Russia] [Dravidians] [Dravidians];<;classicpro [Chinese] [Chinese] [Ukraine] [Ukraine] [Classicpro];(G1) [Watch VOD] [Watch VOD];Dravidians;Chinese;Chinese;FALSE;;;;;;;;
03/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;repard [Repard] [Russia] [Russia] [Malay] [Malay];<;Liereyy [Georgians] [Georgians] [Austria] [Austria] [Liereyy];(G3) [Watch VOD] [Watch VOD];Malay;Georgians;Georgians;FALSE;;;;;;;;
03/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;repard [Repard] [Russia] [Russia] [Tatars] [Tatars];<;Liereyy [Persians] [Persians] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Tatars;Persians;Persians;FALSE;;;;;;;;
03/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;repard [Repard] [Russia] [Russia] [Vikings] [Vikings];<;Liereyy [Hindustanis] [Hindustanis] [Austria] [Austria] [Liereyy];(G1) [Watch VOD] [Watch VOD];Vikings;Hindustanis;Hindustanis;FALSE;;;;;;;;
03/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Khitans] [Khitans];<;Yo [Hindustanis] [Hindustanis] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Khitans;Hindustanis;Hindustanis;FALSE;;;;;;;;
03/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Jurchens] [Jurchens];<;Yo [Khitans] [Khitans] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Jurchens;Khitans;Khitans;FALSE;;;;;;;;
03/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Persians] [Persians];<;Yo [Romans] [Romans] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Persians;Romans;Romans;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Overtaken [Overtaken] [Estonia] [Estonia] [Magyars] [Magyars];<;Dragonstar [Romans] [Romans] [India] [India] [The Dragonstar];(G4) [Watch VOD] [Watch VOD];Magyars;Romans;Romans;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Overtaken [Overtaken] [Estonia] [Estonia] [Japanese] [Japanese];<;Dragonstar [Georgians] [Georgians] [India] [India] [The Dragonstar];(G3) [Watch VOD] [Watch VOD];Japanese;Georgians;Georgians;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Maya] [Maya];<;Hearttt [Shu] [Shu] [Peru] [Peru] [Hearttt];(G3) [Watch VOD] [Watch VOD];Maya;Shu;Shu;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Khmer] [Khmer];<;Hearttt [Berbers] [Berbers] [Peru] [Peru] [Hearttt];(G2) [Watch VOD] [Watch VOD];Khmer;Berbers;Berbers;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Overtaken [Overtaken] [Estonia] [Estonia] [Persians] [Persians];<;Dragonstar [Khmer] [Khmer] [India] [India] [The Dragonstar];(G2) [Watch VOD] [Watch VOD];Persians;Khmer;Khmer;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Overtaken [Overtaken] [Estonia] [Estonia] [Hindustanis] [Hindustanis];>;Dragonstar [Portuguese] [Portuguese] [India] [India] [The Dragonstar];(G1) [Watch VOD] [Watch VOD];Hindustanis;Portuguese;Hindustanis;FALSE;;;;;;;;
03/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Romans] [Romans];<;Hearttt [Persians] [Persians] [Peru] [Peru] [Hearttt];(G1) [Watch VOD] [Watch VOD];Romans;Persians;Persians;FALSE;;;;;;;;
03/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Bad Koala [Bad Koala] [China] [China] [Koreans] [Koreans];<;Barles [Khmer] [Khmer] [Poland] [Poland] [Barles];(G3) [Watch VOD] [Watch VOD];Koreans;Khmer;Khmer;FALSE;;;;;;;;
03/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Bad Koala [Bad Koala] [China] [China] [Byzantines] [Byzantines];<;Barles [Malay] [Malay] [Poland] [Poland] [Barles];(G2) [Watch VOD] [Watch VOD];Byzantines;Malay;Malay;FALSE;;;;;;;;
03/12/2025;14:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Bad Koala [Bad Koala] [China] [China] [Armenians] [Armenians];<;Barles [Inca] [Inca] [Poland] [Poland] [Barles];(G1) [Watch VOD] [Watch VOD];Armenians;Inca;Inca;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Nahue05 [Nahuel05] [Argentina] [Argentina] [Georgians] [Georgians];<;Sitaux [Huns] [Huns] [France] [France] [Sitaux];(G3) [Watch VOD] [Watch VOD];Georgians;Huns;Huns;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Babaorum [Babaorum] [France] [France] [Ethiopians] [Ethiopians];<;Lucho [Magyars] [Magyars] [Argentina] [Argentina] [Lucho];(G3) [Watch VOD] [Watch VOD];Ethiopians;Magyars;Magyars;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Babaorum [Babaorum] [France] [France] [Armenians] [Armenians];<;Lucho [Jurchens] [Jurchens] [Argentina] [Argentina] [Lucho];(G2) [Watch VOD] [Watch VOD];Armenians;Jurchens;Jurchens;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Nahue05 [Nahuel05] [Argentina] [Argentina] [Italians] [Italians];<;Sitaux [Romans] [Romans] [France] [France] [Sitaux];(G2) [Watch VOD] [Watch VOD];Italians;Romans;Romans;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Babaorum [Babaorum] [France] [France] [Romans] [Romans];<;Lucho [Chinese] [Chinese] [Argentina] [Argentina] [Lucho];(G1) [Watch VOD] [Watch VOD];Romans;Chinese;Chinese;FALSE;;;;;;;;
02/12/2025;20:45 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Nahue05 [Nahuel05] [Argentina] [Argentina] [Koreans] [Koreans];<;Sitaux [Japanese] [Japanese] [France] [France] [Sitaux];(G1) [Watch VOD] [Watch VOD];Koreans;Japanese;Japanese;FALSE;;;;;;;;
02/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lamo [Lamo] [Latvia] [Latvia] [Malians] [Malians];<;TheViper [Vietnamese] [Vietnamese] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Malians;Vietnamese;Vietnamese;FALSE;;;;;;;;
02/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lamo [Lamo] [Latvia] [Latvia] [Portuguese] [Portuguese];<;TheViper [Bengalis] [Bengalis] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Portuguese;Bengalis;Bengalis;FALSE;;;;;;;;
02/12/2025;19:30 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Lamo [Lamo] [Latvia] [Latvia] [Persians] [Persians];<;TheViper [Georgians] [Georgians] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Persians;Georgians;Georgians;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ganji [Ganji] [Sweden] [Sweden] [Maya] [Maya];<;Vinchester [Portuguese] [Portuguese] [Russia] [Russia] [Vinchester];[Watch VOD] [Watch VOD];Maya;Portuguese;Portuguese;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;miguel [Miguel] [Brazil] [Brazil] [Persians] [Persians];<;Hera [Magyars] [Magyars] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Persians;Magyars;Magyars;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;miguel [Miguel] [Brazil] [Brazil] [Chinese] [Chinese];<;Hera [Mongols] [Mongols] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Chinese;Mongols;Mongols;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ganji [Ganji] [Sweden] [Sweden] [Huns] [Huns];<;Vinchester [Hindustanis] [Hindustanis] [Russia] [Russia] [Vinchester];[Watch VOD] [Watch VOD];Huns;Hindustanis;Hindustanis;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Ganji [Ganji] [Sweden] [Sweden] [Persians] [Persians];<;Vinchester [Lithuanians] [Lithuanians] [Russia] [Russia] [Vinchester];[Watch VOD] [Watch VOD];Persians;Lithuanians;Lithuanians;FALSE;;;;;;;;
02/12/2025;18:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;miguel [Miguel] [Brazil] [Brazil] [Huns] [Huns];<;Hera [Khmer] [Khmer] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Huns;Khmer;Khmer;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Persians] [Persians];>;AntagonisT [Burgundians] [Burgundians] [Russia] [Russia] [IAnTaGoNiStI];(G5) [Watch VOD] [Watch VOD];Persians;Burgundians;Persians;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Japanese] [Japanese];<;Lewis [Vikings] [Vikings] [United Kingdom] [United Kingdom] [Lewis];(G5) [Watch VOD] [Watch VOD];Japanese;Vikings;Vikings;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Huns] [Huns];<;Lewis [Persians] [Persians] [United Kingdom] [United Kingdom] [Lewis];(G4) [Watch VOD] [Watch VOD];Huns;Persians;Persians;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Dravidians] [Dravidians];<;AntagonisT [Wei] [Wei] [Russia] [Russia] [IAnTaGoNiStI];(G4) [Watch VOD] [Watch VOD];Dravidians;Wei;Wei;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Malians] [Malians];>;AntagonisT [Malay] [Malay] [Russia] [Russia] [IAnTaGoNiStI];(G3) [Watch VOD] [Watch VOD];Malians;Malay;Malians;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Vietnamese] [Vietnamese];<;Lewis [Georgians] [Georgians] [United Kingdom] [United Kingdom] [Lewis];(G3) [Watch VOD] [Watch VOD];Vietnamese;Georgians;Georgians;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Maya] [Maya];>;Lewis [Wei] [Wei] [United Kingdom] [United Kingdom] [Lewis];(G2) [Watch VOD] [Watch VOD];Maya;Wei;Maya;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Hindustanis] [Hindustanis];>;AntagonisT [Romans] [Romans] [Russia] [Russia] [IAnTaGoNiStI];(G2) [Watch VOD] [Watch VOD];Hindustanis;Romans;Hindustanis;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Georgians] [Georgians];<;AntagonisT [Portuguese] [Portuguese] [Russia] [Russia] [IAnTaGoNiStI];(G1) [Watch VOD] [Watch VOD];Georgians;Portuguese;Portuguese;FALSE;;;;;;;;
02/12/2025;16:00 UTC;[Age of Empires II];King of the Desert VI [King of the Desert/6];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Byzantines] [Byzantines];>;Lewis [Portuguese] [Portuguese] [United Kingdom] [United Kingdom] [Lewis];(G1) [Watch VOD] [Watch VOD];Byzantines;Portuguese;Byzantines;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Italians] [Italians];>;DauT [Romans] [Romans] [Serbia] [Serbia] [DauT];(G6) [Watch VOD] [Watch VOD];Italians;Romans;Italians;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Vietnamese] [Vietnamese];>;DauT [Magyars] [Magyars] [Serbia] [Serbia] [DauT];(G5) [Watch VOD] [Watch VOD];Vietnamese;Magyars;Vietnamese;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Japanese] [Japanese];<;DauT [Khitans] [Khitans] [Serbia] [Serbia] [DauT];(G4) [Watch VOD] [Watch VOD];Japanese;Khitans;Khitans;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Malians] [Malians];>;DauT [Portuguese] [Portuguese] [Serbia] [Serbia] [DauT];(G3) [Watch VOD] [Watch VOD];Malians;Portuguese;Malians;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Tatars] [Tatars];<;DauT [Inca] [Inca] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Tatars;Inca;Inca;FALSE;;;;;;;;
26/11/2025;16:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #2 [King of the Desert/6/Showmatch/2];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Malay] [Malay];>;DauT [Franks] [Franks] [Serbia] [Serbia] [DauT];(G1) [Watch VOD] [Watch VOD];Malay;Franks;Malay;FALSE;;;;;;;;
22/11/2025;17:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #1 [King of the Desert/6/Showmatch/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Berbers] [Berbers];>;Lewis [Dravidians] [Dravidians] [United Kingdom] [United Kingdom] [Lewis];(G5) [Watch VOD] [Watch VOD];Berbers;Dravidians;Berbers;FALSE;;;;;;;;
22/11/2025;17:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #1 [King of the Desert/6/Showmatch/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Huns] [Huns];>;Lewis [Lithuanians] [Lithuanians] [United Kingdom] [United Kingdom] [Lewis];(G4) [Watch VOD] [Watch VOD];Huns;Lithuanians;Huns;FALSE;;;;;;;;
22/11/2025;17:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #1 [King of the Desert/6/Showmatch/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Vikings] [Vikings];<;Lewis [Georgians] [Georgians] [United Kingdom] [United Kingdom] [Lewis];(G3) [Watch VOD] [Watch VOD];Vikings;Georgians;Georgians;FALSE;;;;;;;;
22/11/2025;17:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #1 [King of the Desert/6/Showmatch/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Magyars] [Magyars];>;Lewis [Mongols] [Mongols] [United Kingdom] [United Kingdom] [Lewis];(G2) [Watch VOD] [Watch VOD];Magyars;Mongols;Magyars;FALSE;;;;;;;;
22/11/2025;17:00 UTC;[Age of Empires II];King of the Desert VI: Showmatch #1 [King of the Desert/6/Showmatch/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Celts] [Celts];>;Lewis [Tatars] [Tatars] [United Kingdom] [United Kingdom] [Lewis];(G1) [Watch VOD] [Watch VOD];Celts;Tatars;Celts;FALSE;;;;;;;;
